incident_id,machine_id,severity,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite,incident_at_source
INC-000561,MACH-08,2,nuit,False,False,False,False,False,False,True,False,False,2025-11-19 23:46:00
INC-000562,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2025-11-20 22:49:00
INC-000563,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2025-11-20 22:53:00
INC-000564,MACH-09,2,nuit,False,False,False,False,False,False,False,False,True,2025-11-20 23:07:00
INC-000565,MACH-08,3,nuit,False,False,False,False,False,False,True,False,False,2025-11-20 23:40:00
INC-000566,MACH-08,3,nuit,False,False,False,False,False,False,True,False,False,2025-11-20 23:45:00
INC-000567,MACH-03,5,nuit,False,False,False,False,True,False,False,False,False,2025-11-21 22:49:00
INC-000568,MACH-08,4,nuit,False,False,False,False,False,False,True,True,False,2025-11-21 23:40:00
INC-000569,MACH-05,3,matin,False,False,False,False,False,False,False,False,True,2025-11-22 07:47:00
INC-000570,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-11-22 20:48:00
INC-000571,MACH-08,2,nuit,False,False,False,False,False,False,False,False,True,2025-11-23 02:26:00
INC-000572,MACH-11,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-23 16:03:00
INC-000573,MACH-07,2,nuit,False,False,True,False,False,False,False,False,False,2025-11-24 03:32:00
INC-000574,MACH-13,3,matin,False,False,False,False,True,False,False,False,False,2025-11-24 06:27:00
INC-000575,MACH-13,2,matin,False,False,False,False,True,False,False,False,False,2025-11-24 06:36:00
INC-000576,MACH-15,3,matin,False,False,False,False,False,False,True,False,False,2025-11-24 12:12:00
INC-000577,MACH-08,3,nuit,False,False,False,False,False,False,True,False,False,2025-11-25 02:07:00
INC-000578,MACH-11,2,nuit,False,False,True,False,False,False,False,False,False,2025-11-25 03:08:00
INC-000579,MACH-07,3,nuit,False,False,True,False,False,False,False,False,False,2025-11-25 03:32:00
INC-000580,MACH-13,3,matin,False,False,False,False,True,False,False,False,False,2025-11-25 06:36:00
INC-000581,MACH-13,3,matin,False,False,False,False,True,False,False,False,False,2025-11-25 06:40:00
INC-000582,MACH-06,2,matin,False,False,False,True,False,False,False,False,False,2025-11-25 11:29:00
INC-000583,MACH-03,2,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-25 14:26:00
INC-000584,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-25 14:31:00
INC-000585,MACH-10,2,apres-midi,False,True,False,False,False,False,False,False,False,2025-11-25 17:09:00
INC-000586,MACH-07,4,nuit,False,False,True,False,False,False,False,False,False,2025-11-26 03:32:00
INC-000587,MACH-13,4,matin,False,False,False,False,True,False,False,False,False,2025-11-26 06:36:00
INC-000588,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-26 14:05:00
INC-000589,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-26 14:26:00
INC-000590,MACH-10,3,apres-midi,False,True,False,False,False,False,False,False,False,2025-11-26 17:09:00
INC-000591,MACH-10,3,apres-midi,False,True,False,False,False,False,False,False,False,2025-11-26 17:49:00
INC-000592,MACH-03,5,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-27 14:26:00
INC-000593,MACH-10,4,apres-midi,False,True,False,False,False,False,False,True,False,2025-11-27 17:09:00
INC-000594,MACH-09,3,apres-midi,True,False,False,False,False,False,False,False,False,2025-11-27 21:47:00
INC-000595,MACH-12,2,apres-midi,False,True,False,False,False,False,False,False,False,2025-11-28 16:42:00
INC-000596,MACH-05,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-11-29 17:04:00
INC-000597,MACH-08,3,nuit,False,False,False,False,False,False,True,False,False,2025-11-30 02:12:00
INC-000598,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2025-11-30 11:01:00
INC-000599,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2025-12-01 13:16:00
INC-000600,MACH-13,2,matin,False,False,False,True,False,False,False,False,False,2025-12-01 13:43:00
INC-000601,MACH-09,3,apres-midi,False,False,False,False,True,False,False,False,False,2025-12-01 21:06:00
INC-000602,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2025-12-02 13:30:00
INC-000603,MACH-15,3,matin,False,True,False,False,False,False,False,False,False,2025-12-02 13:41:00
INC-000604,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2025-12-02 13:43:00
INC-000605,MACH-13,2,apres-midi,False,False,False,False,False,False,True,False,False,2025-12-02 21:04:00
INC-000606,MACH-13,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-12-02 21:56:00
INC-000607,MACH-13,4,matin,False,False,False,True,False,False,False,False,False,2025-12-03 13:43:00
INC-000608,MACH-13,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-12-03 21:04:00
INC-000609,MACH-13,3,apres-midi,False,False,False,False,False,False,True,False,False,2025-12-03 21:35:00
INC-000610,MACH-01,2,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-04 16:03:00
INC-000611,MACH-13,4,apres-midi,False,False,False,False,False,False,True,False,False,2025-12-04 21:04:00
INC-000612,MACH-14,2,nuit,False,False,False,False,False,False,False,False,True,2025-12-05 05:51:00
INC-000613,MACH-06,2,apres-midi,False,False,False,False,False,True,False,False,False,2025-12-05 15:05:00
INC-000614,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-05 16:03:00
INC-000615,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-05 16:36:00
INC-000616,MACH-14,3,nuit,False,False,False,False,False,False,False,False,True,2025-12-06 05:51:00
INC-000617,MACH-08,3,matin,False,False,False,True,False,False,False,False,False,2025-12-06 10:01:00
INC-000618,MACH-01,4,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-06 16:03:00
INC-000619,MACH-01,2,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-06 19:06:00
INC-000620,MACH-14,4,nuit,False,False,False,False,False,False,False,False,True,2025-12-07 05:51:00
INC-000621,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-07 19:06:00
INC-000622,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-07 19:27:00
INC-000623,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-07 19:41:00
INC-000624,MACH-13,2,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-07 19:56:00
INC-000625,MACH-05,3,nuit,False,False,False,False,False,False,True,False,False,2025-12-08 00:24:00
INC-000626,MACH-09,2,nuit,False,False,False,True,False,False,False,False,False,2025-12-08 02:10:00
INC-000627,MACH-01,4,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-08 19:06:00
INC-000628,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-08 19:22:00
INC-000629,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-08 19:56:00
INC-000630,MACH-10,3,nuit,False,False,False,False,False,False,True,False,False,2025-12-09 02:44:00
INC-000631,MACH-02,3,matin,False,False,False,False,False,False,True,False,False,2025-12-09 13:11:00
INC-000632,MACH-15,3,apres-midi,False,True,False,False,False,False,False,False,False,2025-12-09 16:22:00
INC-000633,MACH-13,4,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-09 19:56:00
INC-000634,MACH-08,3,matin,False,False,False,True,False,False,False,False,False,2025-12-10 11:27:00
INC-000635,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2025-12-10 11:34:00
INC-000636,MACH-01,3,apres-midi,False,False,False,False,True,False,False,False,False,2025-12-10 20:31:00
INC-000637,MACH-05,3,apres-midi,False,False,False,False,True,False,False,False,False,2025-12-11 20:45:00
INC-000638,MACH-13,2,nuit,False,False,False,False,False,False,False,False,True,2025-12-12 01:15:00
INC-000639,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2025-12-12 01:15:00
INC-000640,MACH-15,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-12 18:37:00
INC-000641,MACH-02,3,apres-midi,False,True,False,False,False,False,False,False,False,2025-12-12 18:50:00
INC-000642,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2025-12-13 01:15:00
INC-000643,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2025-12-13 01:33:00
INC-000644,MACH-10,2,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-13 16:26:00
INC-000645,MACH-13,3,nuit,False,False,False,False,True,False,False,False,False,2025-12-13 23:09:00
INC-000646,MACH-13,4,nuit,False,False,False,False,False,False,False,False,True,2025-12-14 01:15:00
INC-000647,MACH-01,2,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-14 18:33:00
INC-000648,MACH-01,2,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-14 18:54:00
INC-000649,MACH-04,2,nuit,False,False,False,False,False,False,False,False,True,2025-12-15 03:31:00
INC-000650,MACH-05,2,matin,False,False,False,True,False,False,False,False,False,2025-12-15 09:40:00
INC-000651,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-15 18:31:00
INC-000652,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-15 18:33:00
INC-000653,MACH-04,3,nuit,False,False,False,False,False,False,False,False,True,2025-12-16 03:31:00
INC-000654,MACH-15,3,matin,False,False,False,True,False,False,False,False,False,2025-12-16 08:18:00
INC-000655,MACH-05,3,matin,False,False,False,True,False,False,False,False,False,2025-12-16 09:40:00
INC-000656,MACH-02,2,matin,False,True,False,False,False,False,False,False,False,2025-12-16 12:10:00
INC-000657,MACH-01,4,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-16 18:33:00
INC-000658,MACH-04,4,nuit,False,False,False,False,False,False,False,False,True,2025-12-17 03:31:00
INC-000659,MACH-05,5,matin,False,False,False,True,False,False,False,False,False,2025-12-17 09:40:00
INC-000660,MACH-02,3,matin,False,True,False,False,False,False,False,False,False,2025-12-17 12:10:00
INC-000661,MACH-02,3,matin,False,True,False,False,False,False,False,False,False,2025-12-17 12:15:00
INC-000662,MACH-02,3,apres-midi,True,False,False,False,False,False,False,False,False,2025-12-17 17:38:00
INC-000663,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-17 19:26:00
INC-000664,MACH-11,2,nuit,False,False,False,False,True,False,False,False,False,2025-12-17 22:54:00
INC-000665,MACH-05,2,matin,True,False,False,False,False,False,False,False,False,2025-12-18 07:24:00
INC-000666,MACH-06,2,matin,False,False,False,True,False,False,False,False,False,2025-12-18 11:28:00
INC-000667,MACH-02,4,matin,False,True,False,False,False,False,False,True,False,2025-12-18 12:10:00
INC-000668,MACH-05,3,matin,True,False,False,False,False,False,False,False,False,2025-12-19 06:09:00
INC-000669,MACH-05,3,matin,True,False,False,False,False,False,False,False,False,2025-12-19 07:24:00
INC-000670,MACH-02,3,matin,False,False,False,False,False,False,True,False,False,2025-12-19 07:27:00
INC-000671,MACH-06,3,matin,False,False,False,True,False,False,False,False,False,2025-12-19 11:28:00
INC-000672,MACH-02,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-19 18:29:00
INC-000673,MACH-07,3,nuit,False,False,False,False,False,False,True,False,False,2025-12-20 00:40:00
INC-000674,MACH-05,5,matin,True,False,False,False,False,False,False,False,False,2025-12-20 07:24:00
INC-000675,MACH-14,2,matin,False,False,False,False,False,False,True,False,False,2025-12-20 08:53:00
INC-000676,MACH-06,4,matin,False,False,False,True,False,False,False,False,False,2025-12-20 11:28:00
INC-000677,MACH-15,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-21 18:08:00
INC-000678,MACH-15,3,matin,False,True,False,False,False,False,False,False,False,2025-12-22 12:07:00
INC-000679,MACH-03,2,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-23 20:06:00
INC-000680,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-23 20:56:00
INC-000681,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-24 16:08:00
INC-000682,MACH-03,2,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-24 16:25:00
INC-000683,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-24 20:06:00
INC-000684,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-24 20:55:00
INC-000685,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-25 16:16:00
INC-000686,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-25 16:25:00
INC-000687,MACH-03,4,apres-midi,False,False,False,False,False,False,False,False,True,2025-12-25 20:06:00
INC-000688,MACH-15,2,apres-midi,False,False,False,True,False,False,False,False,False,2025-12-25 20:18:00
INC-000689,MACH-11,3,nuit,True,False,False,False,False,False,False,False,False,2025-12-26 00:36:00
INC-000690,MACH-03,4,apres-midi,False,False,False,True,False,False,False,True,False,2025-12-26 16:25:00
INC-000691,MACH-08,2,matin,False,False,False,False,False,False,False,False,True,2025-12-27 09:45:00
INC-000692,MACH-13,2,matin,False,False,True,False,False,False,False,False,False,2025-12-27 10:24:00
INC-000693,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2025-12-27 10:35:00
INC-000694,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2025-12-27 11:23:00
INC-000695,MACH-13,2,matin,False,True,False,False,False,False,False,False,False,2025-12-27 11:48:00
INC-000696,MACH-04,2,apres-midi,True,False,False,False,False,False,False,False,False,2025-12-27 18:13:00
INC-000697,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2025-12-28 10:24:00
INC-000698,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2025-12-28 10:37:00
INC-000699,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2025-12-28 11:48:00
INC-000700,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2025-12-28 11:56:00
INC-000701,MACH-04,3,apres-midi,True,False,False,False,False,False,False,False,False,2025-12-28 18:13:00
INC-000702,MACH-08,2,nuit,False,False,False,False,False,False,False,False,True,2025-12-29 02:24:00
INC-000703,MACH-13,4,matin,False,False,True,False,False,False,False,False,False,2025-12-29 10:24:00
INC-000704,MACH-13,4,matin,False,True,False,False,False,False,False,False,False,2025-12-29 11:48:00
INC-000705,MACH-04,4,apres-midi,True,False,False,False,False,False,False,False,False,2025-12-29 18:13:00
INC-000706,MACH-14,3,nuit,True,False,False,False,False,False,False,False,False,2025-12-29 23:55:00
INC-000707,MACH-07,3,nuit,False,False,False,True,False,False,False,False,False,2025-12-30 02:34:00
INC-000708,MACH-13,2,matin,False,True,False,False,False,False,False,False,False,2025-12-31 13:09:00
INC-000709,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2025-12-31 13:35:00
INC-000710,MACH-01,2,matin,False,False,False,True,False,False,False,False,False,2026-01-01 11:33:00
INC-000711,MACH-02,3,matin,False,False,False,False,True,False,False,False,False,2026-01-01 11:53:00
INC-000712,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2026-01-01 13:03:00
INC-000713,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2026-01-01 13:09:00
INC-000714,MACH-03,3,nuit,False,False,True,False,False,False,False,False,False,2026-01-02 02:18:00
INC-000715,MACH-01,3,matin,False,False,False,True,False,False,False,False,False,2026-01-02 11:24:00
INC-000716,MACH-11,3,matin,True,False,False,False,False,False,False,False,False,2026-01-02 11:28:00
INC-000717,MACH-01,3,matin,False,False,False,True,False,False,False,False,False,2026-01-02 11:33:00
INC-000718,MACH-13,4,matin,False,True,False,False,False,False,False,False,False,2026-01-02 13:09:00
INC-000719,MACH-12,2,matin,False,False,False,False,True,False,False,False,False,2026-01-02 13:28:00
INC-000720,MACH-03,3,matin,True,False,False,False,False,False,False,False,False,2026-01-03 08:13:00
INC-000721,MACH-01,4,matin,False,False,False,True,False,False,False,False,False,2026-01-03 11:33:00
INC-000722,MACH-02,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-01-03 19:20:00
INC-000723,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2026-01-03 22:33:00
INC-000724,MACH-03,2,nuit,False,False,False,False,True,False,False,False,False,2026-01-03 22:34:00
INC-000725,MACH-11,2,nuit,False,True,False,False,False,False,False,False,False,2026-01-04 00:34:00
INC-000726,MACH-14,3,nuit,False,False,True,False,False,False,False,False,False,2026-01-04 02:41:00
INC-000727,MACH-10,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-04 18:32:00
INC-000728,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2026-01-04 22:34:00
INC-000729,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2026-01-04 22:37:00
INC-000730,MACH-03,4,nuit,False,False,False,False,True,False,False,False,False,2026-01-05 22:34:00
INC-000731,MACH-10,2,matin,False,True,False,False,False,False,False,False,False,2026-01-08 08:15:00
INC-000732,MACH-15,2,matin,False,False,False,False,True,False,False,False,False,2026-01-08 09:38:00
INC-000733,MACH-10,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-08 16:20:00
INC-000734,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-01-08 18:36:00
INC-000735,MACH-10,3,matin,False,True,False,False,False,False,False,False,False,2026-01-09 08:15:00
INC-000736,MACH-08,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-01-09 15:19:00
INC-000737,MACH-10,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-09 16:20:00
INC-000738,MACH-10,4,matin,False,True,False,False,False,False,False,False,False,2026-01-10 08:15:00
INC-000739,MACH-03,2,matin,False,False,True,False,False,False,False,False,False,2026-01-10 12:25:00
INC-000740,MACH-03,3,matin,False,False,True,False,False,False,False,False,False,2026-01-10 12:45:00
INC-000741,MACH-10,4,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-10 16:20:00
INC-000742,MACH-03,3,matin,False,False,True,False,False,False,False,False,False,2026-01-11 12:12:00
INC-000743,MACH-03,3,matin,False,False,True,False,False,False,False,False,False,2026-01-11 12:25:00
INC-000744,MACH-14,3,matin,False,False,False,False,False,False,True,False,False,2026-01-11 12:32:00
INC-000745,MACH-03,5,matin,False,False,True,False,False,False,False,False,False,2026-01-12 12:25:00
INC-000746,MACH-11,2,matin,True,False,False,False,False,False,False,False,False,2026-01-12 12:31:00
INC-000747,MACH-11,2,matin,True,False,False,False,False,False,False,False,False,2026-01-12 12:47:00
INC-000748,MACH-01,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-12 21:36:00
INC-000749,MACH-09,2,nuit,False,False,True,False,False,False,False,False,False,2026-01-13 01:42:00
INC-000750,MACH-09,3,matin,True,False,False,False,False,False,False,False,False,2026-01-13 09:31:00
INC-000751,MACH-11,3,matin,True,False,False,False,False,False,False,False,False,2026-01-13 12:21:00
INC-000752,MACH-11,3,matin,True,False,False,False,False,False,False,False,False,2026-01-13 12:47:00
INC-000753,MACH-14,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-01-13 19:30:00
INC-000754,MACH-09,3,nuit,False,False,True,False,False,False,False,False,False,2026-01-14 01:42:00
INC-000755,MACH-11,4,matin,True,False,False,False,False,False,False,False,False,2026-01-14 12:47:00
INC-000756,MACH-09,5,nuit,False,False,True,False,False,False,False,False,False,2026-01-15 01:42:00
INC-000757,MACH-06,3,matin,False,False,False,False,False,False,False,False,True,2026-01-15 11:32:00
INC-000758,MACH-07,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-16 14:51:00
INC-000759,MACH-05,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-01-17 14:08:00
INC-000760,MACH-01,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-01-17 16:53:00
INC-000761,MACH-14,2,apres-midi,False,False,False,False,True,False,False,False,False,2026-01-17 17:49:00
INC-000762,MACH-05,3,nuit,False,True,False,False,False,False,False,False,False,2026-01-18 02:29:00
INC-000763,MACH-11,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-18 15:42:00
INC-000764,MACH-14,2,nuit,False,False,False,True,False,False,False,False,False,2026-01-19 23:46:00
INC-000765,MACH-14,3,nuit,False,False,False,True,False,False,False,False,False,2026-01-20 23:46:00
INC-000766,MACH-01,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-21 15:29:00
INC-000767,MACH-01,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-21 15:30:00
INC-000768,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-21 21:16:00
INC-000769,MACH-14,4,nuit,False,False,False,True,False,False,False,False,False,2026-01-21 23:46:00
INC-000770,MACH-14,3,matin,False,False,False,True,False,False,False,False,False,2026-01-22 10:15:00
INC-000771,MACH-01,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-22 15:18:00
INC-000772,MACH-01,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-22 15:29:00
INC-000773,MACH-03,2,matin,False,False,False,False,False,False,False,False,True,2026-01-23 11:04:00
INC-000774,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-01-23 11:30:00
INC-000775,MACH-01,2,matin,False,True,False,False,False,False,False,False,False,2026-01-23 13:05:00
INC-000776,MACH-12,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-23 14:22:00
INC-000777,MACH-01,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-23 15:29:00
INC-000778,MACH-13,2,matin,False,False,True,False,False,False,False,False,False,2026-01-24 08:20:00
INC-000779,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-01-24 11:04:00
INC-000780,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-01-24 11:07:00
INC-000781,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-01-24 13:04:00
INC-000782,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-01-24 13:05:00
INC-000783,MACH-15,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-24 15:05:00
INC-000784,MACH-09,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-01-24 15:50:00
INC-000785,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-01-25 08:20:00
INC-000786,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-01-25 08:47:00
INC-000787,MACH-08,2,matin,False,False,False,False,False,False,True,False,False,2026-01-25 08:48:00
INC-000788,MACH-03,5,matin,False,False,False,False,False,False,False,False,True,2026-01-25 11:04:00
INC-000789,MACH-01,4,matin,False,True,False,False,False,False,False,False,False,2026-01-25 13:05:00
INC-000790,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-01-25 13:16:00
INC-000791,MACH-07,3,nuit,False,False,False,False,True,False,False,False,False,2026-01-26 05:33:00
INC-000792,MACH-13,4,matin,False,False,True,False,False,False,False,False,False,2026-01-26 08:20:00
INC-000793,MACH-10,2,matin,False,False,True,False,False,False,False,False,False,2026-01-26 11:42:00
INC-000794,MACH-15,3,nuit,False,False,False,False,False,False,True,False,False,2026-01-27 01:28:00
INC-000795,MACH-10,3,matin,False,False,True,False,False,False,False,False,False,2026-01-27 11:42:00
INC-000796,MACH-02,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-01-27 18:10:00
INC-000797,MACH-10,4,matin,False,False,True,False,False,False,False,False,False,2026-01-28 11:42:00
INC-000798,MACH-03,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-28 19:18:00
INC-000799,MACH-03,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-28 19:25:00
INC-000800,MACH-08,3,matin,False,False,False,False,True,False,False,False,False,2026-01-29 10:04:00
INC-000801,MACH-03,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-29 15:41:00
INC-000802,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-29 15:43:00
INC-000803,MACH-03,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-29 19:25:00
INC-000804,MACH-03,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-29 19:52:00
INC-000805,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-30 15:01:00
INC-000806,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-30 15:41:00
INC-000807,MACH-03,4,apres-midi,False,False,True,False,False,False,False,False,False,2026-01-30 19:25:00
INC-000808,MACH-07,3,nuit,True,False,False,False,False,False,False,False,False,2026-01-31 00:48:00
INC-000809,MACH-04,3,nuit,False,False,False,True,False,False,False,False,False,2026-01-31 02:41:00
INC-000810,MACH-02,3,nuit,False,False,False,False,False,False,True,False,False,2026-01-31 02:49:00
INC-000811,MACH-08,3,matin,False,False,True,False,False,False,False,False,False,2026-01-31 08:24:00
INC-000812,MACH-13,3,matin,True,False,False,False,False,False,False,False,False,2026-01-31 12:22:00
INC-000813,MACH-04,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-01-31 14:35:00
INC-000814,MACH-03,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-01-31 15:41:00
INC-000815,MACH-13,2,matin,False,False,False,True,False,False,False,False,False,2026-02-01 11:07:00
INC-000816,MACH-04,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-01 14:35:00
INC-000817,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2026-02-02 11:07:00
INC-000818,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2026-02-02 11:14:00
INC-000819,MACH-14,2,matin,False,False,False,False,True,False,False,False,False,2026-02-02 11:21:00
INC-000820,MACH-04,4,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-02 14:35:00
INC-000821,MACH-10,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-02-02 17:39:00
INC-000822,MACH-13,4,matin,False,False,False,True,False,False,False,False,False,2026-02-03 11:07:00
INC-000823,MACH-14,3,matin,False,False,False,False,True,False,False,False,False,2026-02-03 11:21:00
INC-000824,MACH-03,3,matin,False,False,False,True,False,False,False,False,False,2026-02-03 12:29:00
INC-000825,MACH-14,2,apres-midi,False,True,False,False,False,False,False,False,False,2026-02-03 15:05:00
INC-000826,MACH-14,4,matin,False,False,False,False,True,False,False,False,False,2026-02-04 11:21:00
INC-000827,MACH-14,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-02-04 15:05:00
INC-000828,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-04 20:29:00
INC-000829,MACH-03,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-04 20:45:00
INC-000830,MACH-05,3,matin,True,False,False,False,False,False,False,False,False,2026-02-05 06:55:00
INC-000831,MACH-14,4,apres-midi,False,True,False,False,False,False,False,False,False,2026-02-05 15:05:00
INC-000832,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-05 20:45:00
INC-000833,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-05 20:57:00
INC-000834,MACH-08,3,matin,False,False,False,False,False,False,False,False,True,2026-02-06 11:26:00
INC-000835,MACH-03,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-06 20:45:00
INC-000836,MACH-08,2,nuit,False,False,False,False,True,False,False,False,False,2026-02-06 22:25:00
INC-000837,MACH-08,3,matin,False,False,False,True,False,False,False,False,False,2026-02-07 11:18:00
INC-000838,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-10 15:44:00
INC-000839,MACH-03,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-10 15:53:00
INC-000840,MACH-03,2,nuit,False,False,True,False,False,False,False,False,False,2026-02-10 22:20:00
INC-000841,MACH-03,3,nuit,False,False,True,False,False,False,False,False,False,2026-02-10 22:40:00
