machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-10,2025-10-12 02:00:00,42.618,195.753,222.84,1500.424,14
MACH-10,2025-10-12 03:00:00,39.978,196.159,224.82,1520.224,13
MACH-10,2025-10-12 04:00:00,41.618,195.937,223.11,1480.824,10
MACH-10,2025-10-12 05:00:00,43.338,198.062,224.27,1468.824,3
MACH-10,2025-10-12 06:00:00,45.388,197.544,224.24,1511.724,12
MACH-10,2025-10-12 07:00:00,45.258,199.229,224.09,1513.624,12
MACH-10,2025-10-12 08:00:00,45.288,197.944,224.48,1500.024,8
MACH-10,2025-10-12 09:00:00,47.618,199.922,224.61,1513.424,7
MACH-10,2025-10-12 10:00:00,48.188,198.784,224.87,1535.724,15
MACH-10,2025-10-12 11:00:00,50.588,198.442,226.32,1543.024,7
MACH-10,2025-10-12 12:00:00,50.908,200.891,225.63,1517.524,10
MACH-10,2025-10-12 13:00:00,52.838,202.004,227.3,1527.224,16
MACH-10,2025-10-12 14:00:00,49.928,201.14,225.44,1572.324,15
MACH-10,2025-10-12 15:00:00,51.568,200.192,225.44,1538.524,15
MACH-10,2025-10-12 16:00:00,50.008,200.772,225.96,1512.924,8
MACH-10,2025-10-12 17:00:00,49.438,198.078,225.55,1505.124,4
MACH-10,2025-10-12 18:00:00,47.928,199.233,224.85,1547.224,12
MACH-10,2025-10-12 19:00:00,46.768,197.869,225.32,1522.024,8
MACH-10,2025-10-12 20:00:00,44.648,198.047,223.91,1529.324,6
MACH-10,2025-10-12 21:00:00,43.938,197.424,224.66,1514.924,19
MACH-10,2025-10-12 22:00:00,43.678,198.44,223.72,1465.424,12
MACH-10,2025-10-12 23:00:00,42.138,195.094,223.21,1496.724,12
MACH-10,2025-10-13 00:00:00,42.298,197.288,222.92,1510.124,33
MACH-10,2025-10-13 01:00:00,41.488,197.756,223.6,1499.624,30
MACH-10,2025-10-13 02:00:00,41.368,196.041,222.56,1512.724,15
MACH-10,2025-10-13 03:00:00,41.308,196.708,223.72,1524.224,21
MACH-10,2025-10-13 04:00:00,43.388,198.142,225.03,1520.824,27
MACH-10,2025-10-13 05:00:00,45.768,197.991,225.05,1562.024,45
MACH-10,2025-10-13 06:00:00,47.768,200.721,225.51,1567.324,55
MACH-10,2025-10-13 07:00:00,48.798,200.101,225.33,1588.424,48
MACH-10,2025-10-13 08:00:00,52.228,200.53,226.92,1589.624,55
MACH-10,2025-10-13 09:00:00,52.818,200.707,226.31,1601.324,49
MACH-10,2025-10-13 10:00:00,52.658,201.286,227.61,1601.024,52
MACH-10,2025-10-13 11:00:00,56.178,201.429,227.35,1597.424,46
MACH-10,2025-10-13 12:00:00,56.338,201.652,226.23,1600.124,52
MACH-10,2025-10-13 13:00:00,55.408,202.26,226.67,1584.224,42
MACH-10,2025-10-13 14:00:00,55.958,201.745,227.16,1597.624,48
MACH-10,2025-10-13 15:00:00,55.998,202.3,227.65,1626.124,58
MACH-10,2025-10-13 16:00:00,54.708,202.856,226.87,1601.324,52
MACH-10,2025-10-13 17:00:00,51.708,201.089,226.28,1595.724,44
MACH-10,2025-10-13 18:00:00,52.058,202.357,225.82,1627.324,52
MACH-10,2025-10-13 19:00:00,52.508,200.064,225.91,1595.624,44
MACH-10,2025-10-13 20:00:00,50.088,199.122,226.17,1594.624,53
MACH-10,2025-10-13 21:00:00,49.938,202.14,225.0,1573.824,52
MACH-10,2025-10-13 22:00:00,43.428,196.805,225.05,1508.024,25
MACH-10,2025-10-13 23:00:00,42.498,198.437,223.19,1534.624,20
MACH-10,2025-10-14 00:00:00,41.028,198.031,223.65,1512.824,25
MACH-10,2025-10-14 01:00:00,41.358,197.61,223.97,1495.024,25
MACH-10,2025-10-14 02:00:00,41.388,197.189,222.51,1506.924,25
MACH-10,2025-10-14 03:00:00,41.168,196.169,223.36,1513.324,21
MACH-10,2025-10-14 04:00:00,43.888,198.006,223.68,1516.324,25
MACH-10,2025-10-14 05:00:00,46.698,198.909,224.78,1504.824,50
MACH-10,2025-10-14 06:00:00,48.588,198.759,226.23,1551.224,42
MACH-10,2025-10-14 07:00:00,49.938,200.688,226.13,1569.024,48
MACH-10,2025-10-14 08:00:00,50.108,200.572,226.93,1602.124,45
MACH-10,2025-10-14 09:00:00,53.518,201.803,226.13,1600.324,53
MACH-10,2025-10-14 10:00:00,54.168,201.928,226.63,1618.124,54
MACH-10,2025-10-14 11:00:00,55.638,201.411,228.3,1600.624,56
MACH-10,2025-10-14 12:00:00,54.408,203.154,226.43,1573.524,50
MACH-10,2025-10-14 13:00:00,54.668,199.992,227.58,1601.724,48
MACH-10,2025-10-14 14:00:00,55.768,203.845,227.86,1584.624,46
MACH-10,2025-10-14 15:00:00,53.528,201.993,225.99,1571.724,46
MACH-10,2025-10-14 16:00:00,53.048,202.662,226.82,1625.124,51
MACH-10,2025-10-14 17:00:00,54.368,201.341,226.42,1598.124,48
MACH-10,2025-10-14 18:00:00,53.268,201.339,226.2,1584.724,46
MACH-10,2025-10-14 19:00:00,51.758,201.042,226.34,1580.824,52
MACH-10,2025-10-14 20:00:00,49.948,199.379,225.35,1563.624,48
MACH-10,2025-10-14 21:00:00,49.118,199.369,226.16,1589.524,46
MACH-10,2025-10-14 22:00:00,43.758,199.021,224.92,1534.124,22
MACH-10,2025-10-14 23:00:00,43.608,196.736,223.92,1541.524,31
MACH-10,2025-10-15 00:00:00,41.068,197.057,223.95,1501.924,19
MACH-10,2025-10-15 01:00:00,42.198,196.705,223.86,1512.524,22
MACH-10,2025-10-15 02:00:00,41.488,196.692,222.37,1497.324,26
MACH-10,2025-10-15 03:00:00,43.038,198.487,223.67,1503.124,22
MACH-10,2025-10-15 04:00:00,42.898,196.911,224.26,1544.524,31
MACH-10,2025-10-15 05:00:00,47.873,199.733,224.496,1572.744,56
MACH-10,2025-10-15 05:00:00,47.868,199.763,224.51,1572.724,56
MACH-10,2025-10-15 06:00:00,48.108,200.579,226.23,1587.824,50
MACH-10,2025-10-15 07:00:00,49.898,200.288,225.36,1561.924,52
MACH-10,2025-10-15 08:00:00,50.928,199.253,225.36,1586.824,46
MACH-10,2025-10-15 09:00:00,53.358,201.926,226.14,1621.724,44
MACH-10,2025-10-15 10:00:00,54.308,201.577,227.05,1596.824,47
MACH-10,2025-10-15 11:00:00,53.958,202.571,227.16,1594.024,46
MACH-10,2025-10-15 12:00:00,56.418,201.127,227.01,1573.624,42
MACH-10,2025-10-15 13:00:00,57.198,202.818,227.25,1631.824,59
MACH-10,2025-10-15 14:00:00,55.628,201.178,226.77,1578.724,48
MACH-10,2025-10-15 15:00:00,54.148,201.384,226.54,1598.724,48
MACH-10,2025-10-15 16:00:00,53.688,202.79,227.06,1621.024,51
MACH-10,2025-10-15 17:00:00,54.908,203.267,226.53,1614.524,50
MACH-10,2025-10-15 18:00:00,52.508,200.831,226.23,1570.624,45
MACH-10,2025-10-15 19:00:00,52.028,199.505,225.98,1574.724,53
MACH-10,2025-10-15 20:00:00,50.538,199.763,225.89,1572.424,56
MACH-10,2025-10-15 21:00:00,48.568,200.075,225.27,1581.424,59
MACH-10,2025-10-15 22:00:00,43.398,198.277,224.16,1511.124,21
MACH-10,2025-10-15 23:00:00,43.388,198.7,224.14,1510.724,17
MACH-10,2025-10-16 00:00:00,41.688,197.737,223.48,1527.824,22
MACH-10,2025-10-16 01:00:00,40.308,197.202,224.08,1529.924,21
MACH-10,2025-10-16 02:00:00,41.428,197.062,223.84,1528.624,21
MACH-10,2025-10-16 03:00:00,43.688,197.098,223.79,1507.124,33
MACH-10,2025-10-16 04:00:00,43.488,198.216,223.66,1504.724,25
MACH-10,2025-10-16 05:00:00,48.098,198.927,224.3,1530.024,51
MACH-10,2025-10-16 06:00:00,47.438,200.446,225.26,1597.624,49
MACH-10,2025-10-16 07:00:00,50.098,201.385,223.47,1613.724,51
MACH-10,2025-10-16 08:00:00,51.038,201.222,225.24,1562.624,47
MACH-10,2025-10-16 09:00:00,53.548,199.601,226.57,1621.324,43
MACH-10,2025-10-16 10:00:00,53.468,200.385,226.14,1599.724,48
MACH-10,2025-10-16 11:00:00,55.248,200.739,226.84,1622.624,49
MACH-10,2025-10-16 12:00:00,54.508,201.031,226.93,1580.724,44
MACH-10,2025-10-16 13:00:00,54.578,200.448,226.49,1599.324,49
MACH-10,2025-10-16 14:00:00,54.688,201.439,226.87,1601.724,51
MACH-10,2025-10-16 15:00:00,56.068,203.128,226.39,1583.924,47
MACH-10,2025-10-16 16:00:00,55.848,202.833,226.93,1621.424,52
MACH-10,2025-10-16 17:00:00,53.808,201.786,226.45,1569.524,43
MACH-10,2025-10-16 18:00:00,53.548,202.788,226.16,1586.224,55
MACH-10,2025-10-16 19:00:00,51.828,200.158,225.38,1603.024,48
MACH-10,2025-10-16 20:00:00,51.338,201.453,226.16,1633.624,51
MACH-10,2025-10-16 21:00:00,50.098,200.129,225.63,1586.524,52
MACH-10,2025-10-16 22:00:00,45.108,197.837,224.2,1507.824,18
MACH-10,2025-10-16 23:00:00,43.498,196.052,224.96,1503.924,28
MACH-10,2025-10-17 00:00:00,42.518,197.334,223.6,1524.524,16
MACH-10,2025-10-17 01:00:00,41.228,197.181,223.49,1515.024,16
MACH-10,2025-10-17 02:00:00,42.058,197.386,223.55,1515.024,32
MACH-10,2025-10-17 03:00:00,40.678,197.703,224.11,1544.324,30
MACH-10,2025-10-17 04:00:00,41.848,196.668,224.48,1519.124,24
MACH-10,2025-10-17 05:00:00,47.248,200.464,224.4,1565.024,52
MACH-10,2025-10-17 06:00:00,47.098,200.612,225.3,1563.824,51
MACH-10,2025-10-17 07:00:00,48.358,199.302,226.16,1585.924,49
MACH-10,2025-10-17 08:00:00,51.498,200.542,227.36,1607.624,49
MACH-10,2025-10-17 09:00:00,53.638,201.84,226.91,1600.224,55
MACH-10,2025-10-17 10:00:00,53.508,200.786,226.85,1630.124,49
MACH-10,2025-10-17 11:00:00,55.798,203.439,227.48,1616.724,58
MACH-10,2025-10-17 12:00:00,54.708,201.868,227.19,1632.624,50
MACH-10,2025-10-17 13:00:00,55.058,201.829,227.84,1605.124,49
MACH-10,2025-10-17 14:00:00,55.668,201.107,226.77,1602.724,46
MACH-10,2025-10-17 15:00:00,55.498,201.995,227.65,1636.124,54
MACH-10,2025-10-17 16:00:00,54.358,201.675,227.07,1628.024,44
MACH-10,2025-10-17 17:00:00,54.708,201.284,227.03,1590.324,50
MACH-10,2025-10-17 18:00:00,52.358,199.439,226.4,1611.224,43
MACH-10,2025-10-17 19:00:00,50.418,200.556,226.6,1608.224,54
MACH-10,2025-10-17 20:00:00,50.428,200.916,225.67,1590.224,49
MACH-10,2025-10-17 21:00:00,48.018,199.795,225.23,1608.524,44
MACH-10,2025-10-17 22:00:00,44.078,197.63,224.43,1502.924,19
MACH-10,2025-10-17 23:00:00,42.968,197.464,224.46,1528.424,19
MACH-10,2025-10-18 00:00:00,41.928,198.716,224.09,1514.924,26
MACH-10,2025-10-18 01:00:00,42.608,198.553,223.85,1522.924,19
MACH-10,2025-10-18 02:00:00,40.658,198.914,224.44,1501.024,26
MACH-10,2025-10-18 03:00:00,42.268,197.323,224.19,1519.524,26
MACH-10,2025-10-18 04:00:00,44.468,197.788,225.61,1521.524,25
MACH-10,2025-10-18 05:00:00,45.638,199.475,225.98,1578.724,52
MACH-10,2025-10-18 06:00:00,47.068,199.781,225.17,1573.424,43
MACH-10,2025-10-18 07:00:00,48.738,199.597,225.06,1584.724,45
MACH-10,2025-10-18 08:00:00,51.938,201.837,226.98,1597.624,48
MACH-10,2025-10-18 09:00:00,52.598,200.506,226.89,1586.224,50
MACH-10,2025-10-18 10:00:00,53.268,199.677,225.64,1573.024,53
MACH-10,2025-10-18 11:00:00,54.858,202.478,227.04,1617.424,50
MACH-10,2025-10-18 12:00:00,55.958,200.861,226.42,1587.624,46
MACH-10,2025-10-18 13:00:00,54.278,203.19,226.84,1627.924,50
MACH-10,2025-10-18 14:00:00,56.298,202.793,227.36,1634.624,55
MACH-10,2025-10-18 15:00:00,56.258,200.251,227.46,1607.924,49
MACH-10,2025-10-18 16:00:00,56.868,204.159,227.63,1614.524,53
MACH-10,2025-10-18 17:00:00,54.078,199.431,227.08,1598.224,45
MACH-10,2025-10-18 18:00:00,52.488,200.484,227.59,1631.824,52
MACH-10,2025-10-18 19:00:00,51.818,201.012,225.94,1626.824,38
MACH-10,2025-10-18 20:00:00,49.918,199.961,225.38,1578.024,48
MACH-10,2025-10-18 21:00:00,46.658,199.229,225.33,1582.924,46
MACH-10,2025-10-18 22:00:00,46.558,197.866,224.57,1526.424,21
MACH-10,2025-10-18 23:00:00,42.618,197.986,223.2,1503.724,26
MACH-10,2025-10-19 00:00:00,42.208,197.974,223.65,1502.224,18
MACH-10,2025-10-19 01:00:00,41.988,197.394,222.98,1497.224,17
MACH-10,2025-10-19 02:00:00,39.638,196.756,223.74,1529.224,15
MACH-10,2025-10-19 03:00:00,40.708,196.776,223.42,1504.124,4
MACH-10,2025-10-19 04:00:00,40.698,196.269,223.4,1507.324,11
MACH-10,2025-10-19 05:00:00,42.458,197.196,224.41,1506.624,20
MACH-10,2025-10-19 06:00:00,44.708,198.414,224.19,1510.324,14
MACH-10,2025-10-19 07:00:00,44.698,195.967,223.48,1491.324,8
MACH-10,2025-10-19 08:00:00,45.138,198.861,223.89,1509.224,6
MACH-10,2025-10-19 09:00:00,47.438,198.035,224.38,1557.124,4
MACH-10,2025-10-19 10:00:00,49.028,199.824,225.23,1511.124,8
MACH-10,2025-10-19 11:00:00,49.738,200.346,224.84,1546.224,7
MACH-10,2025-10-19 12:00:00,51.008,201.336,225.65,1559.124,9
MACH-10,2025-10-19 13:00:00,50.428,200.23,225.51,1515.724,4
MACH-10,2025-10-19 14:00:00,51.088,200.672,225.61,1547.924,18
MACH-10,2025-10-19 15:00:00,50.698,201.078,225.98,1515.724,12
MACH-10,2025-10-19 16:00:00,49.828,199.272,225.88,1523.424,12
MACH-10,2025-10-19 17:00:00,47.148,197.525,224.68,1533.724,4
MACH-10,2025-10-19 18:00:00,46.328,199.44,224.1,1521.424,6
MACH-10,2025-10-19 19:00:00,45.058,198.483,223.73,1535.624,10
MACH-10,2025-10-19 20:00:00,45.798,198.583,224.67,1526.524,13
MACH-10,2025-10-19 21:00:00,43.288,199.476,224.08,1491.824,13
MACH-10,2025-10-19 22:00:00,41.248,195.78,222.2,1523.124,6
MACH-10,2025-10-19 23:00:00,39.458,198.084,223.88,1488.124,6
MACH-10,2025-10-20 00:00:00,42.058,196.816,223.66,1497.624,24
MACH-10,2025-10-20 01:00:00,40.118,195.489,223.2,1506.424,20
MACH-10,2025-10-20 02:00:00,40.828,196.299,223.86,1515.224,23
MACH-10,2025-10-20 03:00:00,42.068,196.505,223.68,1545.924,27
MACH-10,2025-10-20 04:00:00,42.448,198.007,223.17,1518.124,22
MACH-10,2025-10-20 05:00:00,47.508,200.398,224.91,1551.424,62
MACH-10,2025-10-20 06:00:00,48.928,198.614,225.32,1581.624,48
MACH-10,2025-10-20 07:00:00,50.558,201.125,226.57,1593.824,55
MACH-10,2025-10-20 08:00:00,51.068,200.496,225.81,1613.524,49
MACH-10,2025-10-20 09:00:00,50.748,200.539,226.54,1568.424,46
MACH-10,2025-10-20 10:00:00,54.258,201.949,225.58,1577.924,42
MACH-10,2025-10-20 11:00:00,54.518,201.761,226.36,1619.024,44
MACH-10,2025-10-20 11:00:00,54.537,201.761,226.377,1618.994,44
MACH-10,2025-10-20 12:00:00,55.888,202.384,227.53,1596.024,47
MACH-10,2025-10-20 13:00:00,56.818,200.24,227.03,1616.624,46
MACH-10,2025-10-20 14:00:00,56.068,202.732,226.89,1613.824,45
MACH-10,2025-10-20 15:00:00,55.758,200.823,226.4,1627.124,46
MACH-10,2025-10-20 16:00:00,55.508,202.245,227.19,1628.324,52
MACH-10,2025-10-20 17:00:00,53.828,202.077,227.35,1610.524,53
MACH-10,2025-10-20 18:00:00,52.048,199.788,226.93,1594.224,47
MACH-10,2025-10-20 19:00:00,53.538,199.728,226.33,1574.724,54
MACH-10,2025-10-20 20:00:00,51.298,201.076,226.33,1591.524,55
MACH-10,2025-10-20 21:00:00,48.828,200.398,225.81,1595.724,50
MACH-10,2025-10-20 22:00:00,43.868,196.717,223.91,1527.724,16
MACH-10,2025-10-20 23:00:00,42.158,198.069,224.21,1500.824,21
MACH-10,2025-10-21 00:00:00,42.318,198.375,223.79,1524.324,21
MACH-10,2025-10-21 01:00:00,43.168,196.321,224.07,1495.024,16
MACH-10,2025-10-21 02:00:00,43.078,197.966,223.91,1520.624,30
MACH-10,2025-10-21 03:00:00,40.068,197.537,223.35,1514.024,29
MACH-10,2025-10-21 04:00:00,42.598,197.834,224.13,1509.024,20
MACH-10,2025-10-21 05:00:00,46.638,199.24,224.56,1578.424,52
MACH-10,2025-10-21 06:00:00,48.668,198.674,224.42,1576.824,48
MACH-10,2025-10-21 07:00:00,49.928,200.326,225.32,1596.424,49
MACH-10,2025-10-21 08:00:00,51.158,199.33,225.61,1588.524,47
MACH-10,2025-10-21 09:00:00,53.328,200.744,226.23,1578.224,50
MACH-10,2025-10-21 10:00:00,52.898,200.645,226.46,1603.224,54
MACH-10,2025-10-21 11:00:00,54.528,202.958,226.68,1613.724,47
MACH-10,2025-10-21 12:00:00,54.278,202.005,227.05,1565.724,43
MACH-10,2025-10-21 13:00:00,55.598,202.356,227.45,1602.624,50
MACH-10,2025-10-21 14:00:00,56.818,200.807,227.77,1638.624,54
MACH-10,2025-10-21 15:00:00,53.478,202.362,227.6,1593.324,41
MACH-10,2025-10-21 16:00:00,53.828,201.129,226.73,1598.824,50
MACH-10,2025-10-21 17:00:00,54.158,200.565,226.87,1575.324,45
MACH-10,2025-10-21 18:00:00,52.378,199.849,226.42,1576.224,49
MACH-10,2025-10-21 19:00:00,50.608,202.984,226.71,1621.024,50
MACH-10,2025-10-21 20:00:00,50.188,200.054,225.61,1569.924,44
MACH-10,2025-10-21 21:00:00,47.758,199.358,224.99,1552.424,53
MACH-10,2025-10-21 22:00:00,44.848,197.434,223.36,1553.924,20
MACH-10,2025-10-21 23:00:00,42.428,196.021,223.66,1515.724,24
MACH-10,2025-10-22 00:00:00,42.288,196.472,223.33,1538.824,21
MACH-10,2025-10-22 01:00:00,41.718,198.611,223.44,1509.424,21
MACH-10,2025-10-22 02:00:00,41.908,196.399,223.58,1498.524,16
MACH-10,2025-10-22 03:00:00,43.088,197.769,223.87,1523.924,21
MACH-10,2025-10-22 04:00:00,42.238,198.863,223.01,1527.324,24
MACH-10,2025-10-22 05:00:00,47.588,199.141,225.78,1565.924,54
MACH-10,2025-10-22 06:00:00,46.918,199.131,224.7,1568.124,46
MACH-10,2025-10-22 07:00:00,50.548,200.659,226.03,1586.024,56
MACH-10,2025-10-22 08:00:00,52.958,199.73,227.58,1591.724,51
MACH-10,2025-10-22 09:00:00,51.848,201.745,226.51,1596.724,49
MACH-10,2025-10-22 10:00:00,52.208,201.639,226.76,1617.524,50
MACH-10,2025-10-22 11:00:00,53.898,202.805,227.03,1590.224,49
MACH-10,2025-10-22 12:00:00,53.528,200.245,227.27,1600.724,44
MACH-10,2025-10-22 13:00:00,55.658,202.666,226.91,1631.524,55
MACH-10,2025-10-22 14:00:00,55.418,202.346,227.07,1633.324,51
MACH-10,2025-10-22 14:00:00,55.426,202.338,227.085,1633.326,51
MACH-10,2025-10-22 15:00:00,55.068,201.17,227.26,1618.624,52
MACH-10,2025-10-22 16:00:00,54.478,201.475,226.83,1615.424,41
MACH-10,2025-10-22 17:00:00,52.888,200.45,226.01,1580.324,50
MACH-10,2025-10-22 18:00:00,53.238,200.946,226.19,1609.324,47
MACH-10,2025-10-22 19:00:00,52.218,200.098,227.09,1566.124,51
MACH-10,2025-10-22 20:00:00,48.808,200.999,225.13,1569.724,52
MACH-10,2025-10-22 21:00:00,47.448,197.755,226.4,1553.324,45
MACH-10,2025-10-22 22:00:00,43.768,197.183,223.9,1516.024,26
MACH-10,2025-10-22 23:00:00,42.588,198.243,224.66,1523.724,21
MACH-10,2025-10-23 00:00:00,41.368,196.954,223.43,1535.924,18
MACH-10,2025-10-23 01:00:00,43.318,197.495,223.43,1511.524,26
MACH-10,2025-10-23 02:00:00,42.308,197.986,224.28,1518.724,29
MACH-10,2025-10-23 03:00:00,42.888,197.499,223.97,1526.924,16
MACH-10,2025-10-23 04:00:00,42.288,197.446,223.65,1497.024,19
MACH-10,2025-10-23 05:00:00,46.138,198.655,225.2,1593.424,47
MACH-10,2025-10-23 06:00:00,47.298,201.251,225.28,1587.024,50
MACH-10,2025-10-23 07:00:00,49.508,200.113,225.35,1576.624,49
MACH-10,2025-10-23 08:00:00,50.858,199.336,224.88,1551.924,45
MACH-10,2025-10-23 09:00:00,53.548,200.31,226.82,1626.124,54
MACH-10,2025-10-23 10:00:00,54.478,201.706,226.71,1629.224,63
MACH-10,2025-10-23 11:00:00,53.578,201.331,226.95,1625.124,43
MACH-10,2025-10-23 12:00:00,55.058,201.147,227.4,1614.424,51
MACH-10,2025-10-23 13:00:00,55.848,202.261,227.43,1584.724,50
MACH-10,2025-10-23 14:00:00,54.208,201.57,227.9,1637.524,48
MACH-10,2025-10-23 15:00:00,55.938,202.645,227.21,1611.324,49
MACH-10,2025-10-23 16:00:00,53.878,201.764,226.64,1624.924,43
MACH-10,2025-10-23 17:00:00,53.088,200.839,226.63,1598.224,47
MACH-10,2025-10-23 18:00:00,52.848,202.892,226.75,1608.624,52
MACH-10,2025-10-23 19:00:00,51.108,201.277,225.63,1619.324,53
MACH-10,2025-10-23 20:00:00,50.798,200.849,226.3,1618.724,59
MACH-10,2025-10-23 21:00:00,49.928,198.957,225.24,1609.024,50
MACH-10,2025-10-23 22:00:00,44.978,200.214,224.09,1565.624,25
MACH-10,2025-10-23 23:00:00,42.928,197.667,223.27,1509.724,21
MACH-10,2025-10-24 00:00:00,42.688,196.688,223.01,1505.724,23
MACH-10,2025-10-24 01:00:00,43.378,196.889,224.5,1525.224,29
MACH-10,2025-10-24 02:00:00,41.828,197.219,223.9,1529.124,25
MACH-10,2025-10-24 02:00:00,41.826,197.238,223.893,1529.123,25
MACH-10,2025-10-24 03:00:00,42.478,198.188,224.21,1522.724,28
MACH-10,2025-10-24 04:00:00,42.528,196.888,223.47,1539.524,22
MACH-10,2025-10-24 05:00:00,44.648,199.533,224.74,1571.224,44
MACH-10,2025-10-24 06:00:00,48.178,198.937,225.32,1560.824,43
MACH-10,2025-10-24 07:00:00,49.848,198.431,225.49,1588.224,45
MACH-10,2025-10-24 08:00:00,50.138,199.894,225.86,1591.524,52
MACH-10,2025-10-24 09:00:00,51.678,199.468,225.94,1622.424,48
MACH-10,2025-10-24 10:00:00,53.778,201.449,225.56,1617.924,49
MACH-10,2025-10-24 11:00:00,54.408,201.863,226.32,1575.424,45
MACH-10,2025-10-24 12:00:00,53.748,202.313,226.28,1613.524,45
MACH-10,2025-10-24 13:00:00,53.448,201.448,226.26,1603.424,41
MACH-10,2025-10-24 14:00:00,53.938,200.152,227.52,1600.424,44
MACH-10,2025-10-24 15:00:00,56.988,203.463,228.07,1596.524,62
MACH-10,2025-10-24 16:00:00,55.348,201.314,226.77,1616.724,58
MACH-10,2025-10-24 17:00:00,53.168,199.472,225.85,1587.524,45
MACH-10,2025-10-24 18:00:00,52.928,200.556,226.32,1593.424,52
MACH-10,2025-10-24 19:00:00,51.118,199.729,225.35,1593.024,51
MACH-10,2025-10-24 20:00:00,49.068,200.233,225.31,1558.524,50
MACH-10,2025-10-24 21:00:00,46.608,199.665,226.12,1596.724,45
MACH-10,2025-10-24 22:00:00,44.178,197.57,223.78,1526.424,31
MACH-10,2025-10-24 23:00:00,43.298,197.921,224.82,1517.924,32
MACH-10,2025-10-25 00:00:00,40.948,197.61,222.6,1494.924,16
MACH-10,2025-10-25 01:00:00,42.298,197.981,224.05,1563.024,35
MACH-10,2025-10-25 02:00:00,42.188,197.303,223.67,1502.424,32
MACH-10,2025-10-25 03:00:00,42.518,196.429,223.72,1521.624,26
MACH-10,2025-10-25 04:00:00,41.408,196.593,224.53,1551.724,24
MACH-10,2025-10-25 05:00:00,46.138,199.753,224.74,1561.624,51
MACH-10,2025-10-25 06:00:00,47.218,200.285,225.33,1553.524,49
MACH-10,2025-10-25 07:00:00,50.058,199.752,226.05,1591.424,52
MACH-10,2025-10-25 08:00:00,50.388,199.408,226.02,1592.324,50
MACH-10,2025-10-25 09:00:00,52.388,201.225,225.76,1626.424,48
MACH-10,2025-10-25 10:00:00,51.978,200.234,226.83,1568.224,46
MACH-10,2025-10-25 11:00:00,54.548,202.223,227.11,1602.624,50
MACH-10,2025-10-25 12:00:00,55.108,204.273,226.26,1598.724,43
MACH-10,2025-10-25 13:00:00,55.508,202.937,227.39,1620.324,43
MACH-10,2025-10-25 14:00:00,55.588,202.582,226.68,1606.524,54
MACH-10,2025-10-25 15:00:00,55.358,200.759,226.45,1604.124,41
MACH-10,2025-10-25 16:00:00,54.368,201.93,227.39,1591.924,51
MACH-10,2025-10-25 17:00:00,51.878,201.579,226.58,1567.424,47
MACH-10,2025-10-25 18:00:00,53.728,201.233,226.03,1597.024,54
MACH-10,2025-10-25 19:00:00,50.758,201.241,226.0,1599.824,54
MACH-10,2025-10-25 20:00:00,50.688,199.321,226.35,1560.824,58
MACH-10,2025-10-25 21:00:00,50.058,198.094,225.9,1578.824,50
MACH-10,2025-10-25 22:00:00,44.668,198.106,225.14,1509.724,22
MACH-10,2025-10-25 23:00:00,41.688,197.455,223.46,1516.824,13
MACH-10,2025-10-26 00:00:00,39.848,195.504,222.58,1485.824,7
MACH-10,2025-10-26 01:00:00,40.498,197.714,224.24,1504.224,11
MACH-10,2025-10-26 02:00:00,38.588,195.693,223.52,1477.324,7
MACH-10,2025-10-26 03:00:00,41.028,196.997,223.33,1510.324,7
MACH-10,2025-10-26 04:00:00,38.898,197.456,222.79,1464.524,6
MACH-10,2025-10-26 05:00:00,42.548,195.623,223.31,1511.424,9
MACH-10,2025-10-26 06:00:00,44.148,198.292,224.17,1539.124,9
MACH-10,2025-10-26 07:00:00,45.768,198.174,224.22,1530.524,18
MACH-10,2025-10-26 08:00:00,44.538,197.311,223.44,1525.124,11
MACH-10,2025-10-26 09:00:00,48.348,198.245,225.17,1582.924,12
MACH-10,2025-10-26 10:00:00,49.528,199.248,224.77,1542.724,19
MACH-10,2025-10-26 11:00:00,49.958,199.669,226.18,1533.924,15
MACH-10,2025-10-26 12:00:00,48.938,199.916,224.92,1554.724,2
MACH-10,2025-10-26 13:00:00,50.628,199.118,225.21,1561.524,12
MACH-10,2025-10-26 14:00:00,51.228,200.192,226.23,1565.324,16
MACH-10,2025-10-26 15:00:00,49.298,198.609,224.87,1546.224,2
MACH-10,2025-10-26 16:00:00,50.308,200.423,225.94,1549.424,11
MACH-10,2025-10-26 17:00:00,50.188,201.156,224.58,1554.624,8
MACH-10,2025-10-26 18:00:00,48.758,198.874,225.61,1545.924,11
MACH-10,2025-10-26 19:00:00,45.618,199.287,225.08,1527.224,14
MACH-10,2025-10-26 19:00:00,45.606,199.287,225.073,1527.242,14
MACH-10,2025-10-26 20:00:00,44.848,198.69,223.82,1490.224,9
MACH-10,2025-10-26 21:00:00,42.548,196.272,224.02,1546.424,11
MACH-10,2025-10-26 22:00:00,42.308,197.665,224.14,1516.124,13
MACH-10,2025-10-26 23:00:00,43.148,196.906,223.73,1499.324,18
MACH-10,2025-10-27 00:00:00,41.408,197.569,225.05,1507.224,16
MACH-10,2025-10-27 01:00:00,41.268,197.866,223.69,1507.024,18
MACH-10,2025-10-27 02:00:00,42.868,198.064,223.72,1511.624,28
MACH-10,2025-10-27 03:00:00,40.998,197.947,223.78,1548.924,23
